"athlete_id","date","metric","value"
9,2017-11-07,"groin_squeeze",282
9,2017-11-08,"groin_squeeze",364
9,2017-11-09,"groin_squeeze",339
9,2017-11-10,"groin_squeeze",270
9,2017-11-11,"groin_squeeze",289
9,2017-11-12,"groin_squeeze",324
9,2017-11-13,"groin_squeeze",344
9,2017-11-14,"groin_squeeze",247
9,2017-11-15,"groin_squeeze",389
9,2017-11-16,"groin_squeeze",313
9,2017-11-17,"groin_squeeze",314
9,2017-11-18,"groin_squeeze",326
9,2017-11-19,"groin_squeeze",386
9,2017-11-20,"groin_squeeze",317
9,2017-11-21,"groin_squeeze",306
9,2017-11-22,"groin_squeeze",179
9,2017-11-23,"groin_squeeze",321
9,2017-11-24,"groin_squeeze",286
9,2017-11-25,"groin_squeeze",249
9,2017-11-26,"groin_squeeze",378
9,2017-11-27,"groin_squeeze",261
9,2017-11-28,"groin_squeeze",288
9,2017-11-29,"groin_squeeze",282
9,2017-11-30,"groin_squeeze",321
9,2017-12-01,"groin_squeeze",280
9,2017-12-02,"groin_squeeze",252
9,2017-12-03,"groin_squeeze",294
9,2017-12-04,"groin_squeeze",234
9,2017-12-05,"groin_squeeze",257
9,2017-12-06,"groin_squeeze",325
9,2017-12-07,"groin_squeeze",314
9,2017-12-08,"groin_squeeze",295
9,2017-12-09,"groin_squeeze",374
9,2017-12-10,"groin_squeeze",248
9,2017-12-11,"groin_squeeze",331
9,2017-12-12,"groin_squeeze",284
9,2017-12-13,"groin_squeeze",325
9,2017-12-14,"groin_squeeze",234
9,2017-12-15,"groin_squeeze",233
9,2017-12-16,"groin_squeeze",325
9,2017-12-17,"groin_squeeze",227
9,2017-12-18,"groin_squeeze",342
9,2017-12-19,"groin_squeeze",308
9,2017-12-20,"groin_squeeze",356
9,2017-12-21,"groin_squeeze",337
9,2017-12-22,"groin_squeeze",265
9,2017-12-23,"groin_squeeze",245
9,2017-12-24,"groin_squeeze",167
9,2017-12-25,"groin_squeeze",289
9,2017-12-26,"groin_squeeze",341
9,2017-12-27,"groin_squeeze",255
9,2017-12-28,"groin_squeeze",312
9,2017-12-29,"groin_squeeze",298
9,2017-12-30,"groin_squeeze",307
9,2017-12-31,"groin_squeeze",242
9,2018-01-01,"groin_squeeze",231
9,2018-01-02,"groin_squeeze",257
9,2018-01-03,"groin_squeeze",313
9,2018-01-04,"groin_squeeze",217
9,2018-01-05,"groin_squeeze",291
9,2018-01-06,"groin_squeeze",331
9,2018-01-07,"groin_squeeze",347
9,2018-01-08,"groin_squeeze",331
9,2018-01-09,"groin_squeeze",350
9,2018-01-10,"groin_squeeze",260
9,2018-01-11,"groin_squeeze",377
9,2018-01-12,"groin_squeeze",344
9,2018-01-13,"groin_squeeze",311
9,2018-01-14,"groin_squeeze",329
9,2018-01-15,"groin_squeeze",279
9,2018-01-16,"groin_squeeze",312
9,2018-01-17,"groin_squeeze",224
9,2018-01-18,"groin_squeeze",378
9,2018-01-19,"groin_squeeze",297
9,2018-01-20,"groin_squeeze",256
9,2018-01-21,"groin_squeeze",354
9,2018-01-22,"groin_squeeze",366
9,2018-01-23,"groin_squeeze",243
9,2018-01-24,"groin_squeeze",325
9,2018-01-25,"groin_squeeze",326
9,2018-01-26,"groin_squeeze",330
9,2018-01-27,"groin_squeeze",305
9,2018-01-28,"groin_squeeze",258
9,2018-01-29,"groin_squeeze",304
9,2018-01-30,"groin_squeeze",289
9,2018-01-31,"groin_squeeze",351
9,2018-02-01,"groin_squeeze",256
9,2018-02-02,"groin_squeeze",212
9,2018-02-03,"groin_squeeze",346
9,2018-02-04,"groin_squeeze",340
9,2018-02-05,"groin_squeeze",346
9,2018-02-06,"groin_squeeze",256
9,2018-02-07,"groin_squeeze",312
9,2018-02-08,"groin_squeeze",275
9,2018-02-09,"groin_squeeze",315
9,2018-02-10,"groin_squeeze",277
9,2018-02-11,"groin_squeeze",297
9,2018-02-12,"groin_squeeze",291
9,2018-02-13,"groin_squeeze",244
9,2018-02-14,"groin_squeeze",276
9,2018-02-15,"groin_squeeze",241
9,2018-02-16,"groin_squeeze",266
9,2018-02-17,"groin_squeeze",245
9,2018-02-18,"groin_squeeze",324
9,2018-02-19,"groin_squeeze",337
9,2018-02-20,"groin_squeeze",357
9,2018-02-21,"groin_squeeze",248
9,2018-02-22,"groin_squeeze",185
9,2018-02-23,"groin_squeeze",343
9,2018-02-24,"groin_squeeze",263
9,2018-02-25,"groin_squeeze",358
9,2018-02-26,"groin_squeeze",242
9,2018-02-27,"groin_squeeze",296
9,2018-02-28,"groin_squeeze",278
9,2018-03-01,"groin_squeeze",268
9,2018-03-02,"groin_squeeze",251
9,2018-03-03,"groin_squeeze",349
9,2018-03-04,"groin_squeeze",286
9,2018-03-05,"groin_squeeze",360
9,2018-03-06,"groin_squeeze",280
9,2018-03-07,"groin_squeeze",273
9,2018-03-08,"groin_squeeze",310
9,2018-03-09,"groin_squeeze",343
9,2018-03-10,"groin_squeeze",223
9,2018-03-11,"groin_squeeze",320
9,2018-03-12,"groin_squeeze",295
9,2018-03-13,"groin_squeeze",338
9,2018-03-14,"groin_squeeze",328
9,2018-03-15,"groin_squeeze",272
9,2018-03-16,"groin_squeeze",350
9,2018-03-17,"groin_squeeze",353
9,2018-03-18,"groin_squeeze",263
9,2018-03-19,"groin_squeeze",294
9,2018-03-20,"groin_squeeze",240
9,2018-03-21,"groin_squeeze",300
9,2018-03-22,"groin_squeeze",392
9,2018-03-23,"groin_squeeze",296
9,2018-03-24,"groin_squeeze",251
9,2018-03-25,"groin_squeeze",336
9,2018-03-26,"groin_squeeze",293
9,2018-03-27,"groin_squeeze",294
9,2018-03-28,"groin_squeeze",269
9,2018-03-29,"groin_squeeze",360
9,2018-03-30,"groin_squeeze",337
9,2018-03-31,"groin_squeeze",231
9,2018-04-01,"groin_squeeze",286
9,2018-04-02,"groin_squeeze",376
9,2018-04-03,"groin_squeeze",366
9,2018-04-04,"groin_squeeze",220
9,2018-04-05,"groin_squeeze",247
9,2018-04-06,"groin_squeeze",214
9,2018-04-07,"groin_squeeze",301
9,2018-04-08,"groin_squeeze",317
9,2018-04-09,"groin_squeeze",370
9,2018-04-10,"groin_squeeze",335
9,2018-04-11,"groin_squeeze",323
9,2018-04-12,"groin_squeeze",352
9,2018-04-13,"groin_squeeze",377
9,2018-04-14,"groin_squeeze",368
9,2018-04-15,"groin_squeeze",187
9,2018-04-16,"groin_squeeze",230
9,2018-04-17,"groin_squeeze",263
9,2018-04-18,"groin_squeeze",244
9,2018-04-19,"groin_squeeze",300
9,2018-04-20,"groin_squeeze",338
9,2018-04-21,"groin_squeeze",368
9,2018-04-22,"groin_squeeze",217
9,2018-04-23,"groin_squeeze",309
9,2018-04-24,"groin_squeeze",384
9,2018-04-25,"groin_squeeze",312
9,2018-04-26,"groin_squeeze",284
9,2018-04-27,"groin_squeeze",285
9,2018-04-28,"groin_squeeze",254
9,2018-04-29,"groin_squeeze",301
9,2018-04-30,"groin_squeeze",311
10,2016-05-01,"groin_squeeze",145
10,2016-05-02,"groin_squeeze",141
10,2016-05-03,"groin_squeeze",212
10,2016-05-04,"groin_squeeze",125
10,2016-05-05,"groin_squeeze",186
10,2016-05-06,"groin_squeeze",262
10,2016-05-07,"groin_squeeze",176
10,2016-05-08,"groin_squeeze",245
10,2016-05-09,"groin_squeeze",277
10,2016-05-10,"groin_squeeze",195
10,2016-05-11,"groin_squeeze",191
10,2016-05-12,"groin_squeeze",272
10,2016-05-13,"groin_squeeze",224
10,2016-05-14,"groin_squeeze",266
10,2016-05-15,"groin_squeeze",201
10,2016-05-16,"groin_squeeze",191
10,2016-05-17,"groin_squeeze",346
10,2016-05-18,"groin_squeeze",307
10,2016-05-19,"groin_squeeze",280
10,2016-05-20,"groin_squeeze",182
10,2016-05-21,"groin_squeeze",144
10,2016-05-22,"groin_squeeze",179
10,2016-05-23,"groin_squeeze",266
10,2016-05-24,"groin_squeeze",224
10,2016-05-25,"groin_squeeze",170
10,2016-05-26,"groin_squeeze",160
10,2016-05-27,"groin_squeeze",77
10,2016-05-28,"groin_squeeze",241
10,2016-05-29,"groin_squeeze",319
10,2016-05-30,"groin_squeeze",176
10,2016-05-31,"groin_squeeze",186
10,2016-06-01,"groin_squeeze",183
10,2016-06-02,"groin_squeeze",210
10,2016-06-03,"groin_squeeze",286
10,2016-06-04,"groin_squeeze",156
10,2016-06-05,"groin_squeeze",267
10,2016-06-06,"groin_squeeze",241
10,2016-06-07,"groin_squeeze",256
10,2016-06-08,"groin_squeeze",170
10,2016-06-09,"groin_squeeze",229
10,2016-06-10,"groin_squeeze",114
10,2016-06-11,"groin_squeeze",103
10,2016-06-12,"groin_squeeze",191
10,2016-06-13,"groin_squeeze",197
10,2016-06-14,"groin_squeeze",156
10,2016-06-15,"groin_squeeze",168
10,2016-06-16,"groin_squeeze",222
10,2016-06-17,"groin_squeeze",218
10,2016-06-18,"groin_squeeze",177
10,2016-06-19,"groin_squeeze",207
10,2016-06-20,"groin_squeeze",195
10,2016-06-21,"groin_squeeze",227
10,2016-06-22,"groin_squeeze",198
10,2016-06-23,"groin_squeeze",183
10,2016-06-24,"groin_squeeze",187
10,2016-06-25,"groin_squeeze",176
10,2016-06-26,"groin_squeeze",218
10,2016-06-27,"groin_squeeze",235
10,2016-06-28,"groin_squeeze",233
10,2016-06-29,"groin_squeeze",199
10,2016-06-30,"groin_squeeze",216
10,2016-07-01,"groin_squeeze",126
10,2016-07-02,"groin_squeeze",207
10,2016-07-03,"groin_squeeze",133
10,2016-07-04,"groin_squeeze",150
10,2016-07-05,"groin_squeeze",151
10,2016-07-06,"groin_squeeze",216
10,2016-07-07,"groin_squeeze",123
10,2016-07-08,"groin_squeeze",173
10,2016-07-09,"groin_squeeze",155
10,2016-07-10,"groin_squeeze",206
10,2016-07-11,"groin_squeeze",230
10,2016-07-12,"groin_squeeze",220
10,2016-07-13,"groin_squeeze",252
10,2016-07-14,"groin_squeeze",171
10,2016-07-15,"groin_squeeze",270
10,2016-07-16,"groin_squeeze",152
10,2016-07-17,"groin_squeeze",192
10,2016-07-18,"groin_squeeze",142
10,2016-07-19,"groin_squeeze",150
10,2016-07-20,"groin_squeeze",246
10,2016-07-21,"groin_squeeze",149
10,2016-07-22,"groin_squeeze",165
10,2016-07-23,"groin_squeeze",93
10,2016-07-24,"groin_squeeze",229
10,2016-07-25,"groin_squeeze",311
10,2016-07-26,"groin_squeeze",125
10,2016-07-27,"groin_squeeze",164
10,2016-07-28,"groin_squeeze",171
10,2016-07-29,"groin_squeeze",246
10,2016-07-30,"groin_squeeze",240
10,2016-07-31,"groin_squeeze",143
10,2016-08-01,"groin_squeeze",288
10,2016-08-02,"groin_squeeze",118
10,2016-08-03,"groin_squeeze",195
10,2016-08-04,"groin_squeeze",176
10,2016-08-05,"groin_squeeze",214
10,2016-08-06,"groin_squeeze",246
10,2016-08-07,"groin_squeeze",226
10,2016-08-08,"groin_squeeze",161
10,2016-08-09,"groin_squeeze",136
10,2016-08-10,"groin_squeeze",164
10,2016-08-11,"groin_squeeze",254
10,2016-08-12,"groin_squeeze",87
10,2016-08-13,"groin_squeeze",252
10,2016-08-14,"groin_squeeze",199
10,2016-08-15,"groin_squeeze",195
10,2016-08-16,"groin_squeeze",166
10,2016-08-17,"groin_squeeze",268
10,2016-08-18,"groin_squeeze",296
10,2016-08-19,"groin_squeeze",267
10,2016-08-20,"groin_squeeze",202
10,2016-08-21,"groin_squeeze",168
10,2016-08-22,"groin_squeeze",240
10,2016-08-23,"groin_squeeze",109
10,2016-08-24,"groin_squeeze",184
10,2016-08-25,"groin_squeeze",234
10,2016-08-26,"groin_squeeze",229
10,2016-08-27,"groin_squeeze",214
10,2016-08-28,"groin_squeeze",193
10,2016-08-29,"groin_squeeze",292
10,2016-08-30,"groin_squeeze",150
10,2016-08-31,"groin_squeeze",224
10,2016-09-01,"groin_squeeze",170
10,2016-09-02,"groin_squeeze",260
10,2016-09-03,"groin_squeeze",247
10,2016-09-04,"groin_squeeze",203
10,2016-09-05,"groin_squeeze",310
10,2016-09-06,"groin_squeeze",91
10,2016-09-07,"groin_squeeze",244
10,2016-09-08,"groin_squeeze",152
10,2016-09-09,"groin_squeeze",288
10,2016-09-10,"groin_squeeze",141
10,2016-09-11,"groin_squeeze",160
10,2016-09-12,"groin_squeeze",192
10,2016-09-13,"groin_squeeze",214
10,2016-09-14,"groin_squeeze",233
10,2016-09-15,"groin_squeeze",177
10,2016-09-16,"groin_squeeze",177
10,2016-09-17,"groin_squeeze",203
10,2016-09-18,"groin_squeeze",188
10,2016-09-19,"groin_squeeze",237
10,2016-09-20,"groin_squeeze",193
10,2016-09-21,"groin_squeeze",221
10,2016-09-22,"groin_squeeze",189
10,2016-09-23,"groin_squeeze",227
10,2016-09-24,"groin_squeeze",163
10,2016-09-25,"groin_squeeze",159
10,2016-09-26,"groin_squeeze",200
10,2016-09-27,"groin_squeeze",175
10,2016-09-28,"groin_squeeze",151
10,2016-09-29,"groin_squeeze",180
10,2016-09-30,"groin_squeeze",312
10,2016-10-01,"groin_squeeze",173
10,2016-10-02,"groin_squeeze",220
10,2016-10-03,"groin_squeeze",203
10,2016-10-04,"groin_squeeze",277
10,2016-10-05,"groin_squeeze",248
10,2016-10-06,"groin_squeeze",173
10,2016-10-07,"groin_squeeze",201
10,2016-10-08,"groin_squeeze",251
10,2016-10-09,"groin_squeeze",289
10,2016-10-10,"groin_squeeze",235
10,2016-10-11,"groin_squeeze",160
10,2016-10-12,"groin_squeeze",143
10,2016-10-13,"groin_squeeze",168
10,2016-10-14,"groin_squeeze",125
10,2016-10-15,"groin_squeeze",201
10,2016-10-16,"groin_squeeze",220
10,2016-10-17,"groin_squeeze",270
10,2016-10-18,"groin_squeeze",236
10,2016-10-19,"groin_squeeze",245
10,2016-10-20,"groin_squeeze",126
10,2016-10-21,"groin_squeeze",241
10,2016-10-22,"groin_squeeze",239
10,2016-10-23,"groin_squeeze",121
10,2016-10-24,"groin_squeeze",272
10,2016-10-25,"groin_squeeze",218
10,2016-10-26,"groin_squeeze",182
10,2016-10-27,"groin_squeeze",233
10,2016-10-28,"groin_squeeze",144
10,2016-10-29,"groin_squeeze",282
10,2016-10-30,"groin_squeeze",271
10,2016-10-31,"groin_squeeze",207
10,2016-11-01,"groin_squeeze",243
10,2016-11-02,"groin_squeeze",300
10,2016-11-03,"groin_squeeze",256
10,2016-11-04,"groin_squeeze",194
10,2016-11-05,"groin_squeeze",328
10,2016-11-06,"groin_squeeze",209
10,2016-11-07,"groin_squeeze",342
10,2016-11-08,"groin_squeeze",219
10,2016-11-09,"groin_squeeze",250
10,2016-11-10,"groin_squeeze",271
10,2016-11-11,"groin_squeeze",172
10,2016-11-12,"groin_squeeze",259
10,2016-11-13,"groin_squeeze",127
10,2016-11-14,"groin_squeeze",245
10,2016-11-15,"groin_squeeze",142
10,2016-11-16,"groin_squeeze",197
10,2016-11-17,"groin_squeeze",210
10,2016-11-18,"groin_squeeze",159
10,2016-11-19,"groin_squeeze",314
10,2016-11-20,"groin_squeeze",202
10,2016-11-21,"groin_squeeze",196
10,2016-11-22,"groin_squeeze",215
10,2016-11-23,"groin_squeeze",191
10,2016-11-24,"groin_squeeze",175
10,2016-11-25,"groin_squeeze",134
10,2016-11-26,"groin_squeeze",168
10,2016-11-27,"groin_squeeze",102
10,2016-11-28,"groin_squeeze",231
10,2016-11-29,"groin_squeeze",132
10,2016-11-30,"groin_squeeze",207
10,2016-12-01,"groin_squeeze",102
10,2016-12-02,"groin_squeeze",215
10,2016-12-03,"groin_squeeze",235
10,2016-12-04,"groin_squeeze",143
10,2016-12-05,"groin_squeeze",200
10,2016-12-06,"groin_squeeze",245
10,2016-12-07,"groin_squeeze",280
10,2016-12-08,"groin_squeeze",229
10,2016-12-09,"groin_squeeze",220
10,2016-12-10,"groin_squeeze",245
10,2016-12-11,"groin_squeeze",175
10,2016-12-12,"groin_squeeze",209
10,2016-12-13,"groin_squeeze",129
10,2016-12-14,"groin_squeeze",205
10,2016-12-15,"groin_squeeze",293
10,2016-12-16,"groin_squeeze",161
10,2016-12-17,"groin_squeeze",199
10,2016-12-18,"groin_squeeze",194
10,2016-12-19,"groin_squeeze",220
10,2016-12-20,"groin_squeeze",262
10,2016-12-21,"groin_squeeze",127
10,2016-12-22,"groin_squeeze",250
10,2016-12-23,"groin_squeeze",157
10,2016-12-24,"groin_squeeze",177
10,2016-12-25,"groin_squeeze",236
10,2016-12-26,"groin_squeeze",245
10,2016-12-27,"groin_squeeze",232
10,2016-12-28,"groin_squeeze",39
10,2016-12-29,"groin_squeeze",167
10,2016-12-30,"groin_squeeze",159
10,2016-12-31,"groin_squeeze",137
10,2017-01-01,"groin_squeeze",61
10,2017-01-02,"groin_squeeze",306
10,2017-01-03,"groin_squeeze",213
10,2017-01-04,"groin_squeeze",253
10,2017-01-05,"groin_squeeze",213
10,2017-01-06,"groin_squeeze",124
10,2017-01-07,"groin_squeeze",198
10,2017-01-08,"groin_squeeze",212
10,2017-01-09,"groin_squeeze",213
10,2017-01-10,"groin_squeeze",227
10,2017-01-11,"groin_squeeze",179
10,2017-01-12,"groin_squeeze",92
10,2017-01-13,"groin_squeeze",287
10,2017-01-14,"groin_squeeze",175
10,2017-01-15,"groin_squeeze",152
10,2017-01-16,"groin_squeeze",157
10,2017-01-17,"groin_squeeze",256
10,2017-01-18,"groin_squeeze",221
10,2017-01-19,"groin_squeeze",155
10,2017-01-20,"groin_squeeze",150
10,2017-01-21,"groin_squeeze",264
10,2017-01-22,"groin_squeeze",147
10,2017-01-23,"groin_squeeze",116
10,2017-01-24,"groin_squeeze",101
10,2017-01-25,"groin_squeeze",217
10,2017-01-26,"groin_squeeze",203
10,2017-01-27,"groin_squeeze",215
10,2017-01-28,"groin_squeeze",198
10,2017-01-29,"groin_squeeze",136
10,2017-01-30,"groin_squeeze",178
10,2017-01-31,"groin_squeeze",59
10,2017-02-01,"groin_squeeze",229
10,2017-02-02,"groin_squeeze",154
10,2017-02-03,"groin_squeeze",274
10,2017-02-04,"groin_squeeze",212
10,2017-02-05,"groin_squeeze",209
10,2017-02-06,"groin_squeeze",191
10,2017-02-07,"groin_squeeze",215
10,2017-02-08,"groin_squeeze",118
10,2017-02-09,"groin_squeeze",304
10,2017-02-10,"groin_squeeze",145
10,2017-02-11,"groin_squeeze",237
10,2017-02-12,"groin_squeeze",248
10,2017-02-13,"groin_squeeze",214
10,2017-02-14,"groin_squeeze",274
10,2017-02-15,"groin_squeeze",126
10,2017-02-16,"groin_squeeze",148
10,2017-02-17,"groin_squeeze",229
10,2017-02-18,"groin_squeeze",236
10,2017-02-19,"groin_squeeze",231
10,2017-02-20,"groin_squeeze",317
10,2017-02-21,"groin_squeeze",233
10,2017-02-22,"groin_squeeze",177
10,2017-02-23,"groin_squeeze",210
10,2017-02-24,"groin_squeeze",235
10,2017-02-25,"groin_squeeze",200
10,2017-02-26,"groin_squeeze",213
10,2017-02-27,"groin_squeeze",347
10,2017-02-28,"groin_squeeze",241
10,2017-03-01,"groin_squeeze",220
10,2017-03-02,"groin_squeeze",245
10,2017-03-03,"groin_squeeze",225
10,2017-03-04,"groin_squeeze",184
10,2017-03-05,"groin_squeeze",170
10,2017-03-06,"groin_squeeze",215
10,2017-03-07,"groin_squeeze",173
10,2017-03-08,"groin_squeeze",188
10,2017-03-09,"groin_squeeze",174
10,2017-03-10,"groin_squeeze",245
10,2017-03-11,"groin_squeeze",170
10,2017-03-12,"groin_squeeze",186
10,2017-03-13,"groin_squeeze",223
10,2017-03-14,"groin_squeeze",175
10,2017-03-15,"groin_squeeze",221
10,2017-03-16,"groin_squeeze",154
10,2017-03-17,"groin_squeeze",168
10,2017-03-18,"groin_squeeze",266
10,2017-03-19,"groin_squeeze",259
10,2017-03-20,"groin_squeeze",219
10,2017-03-21,"groin_squeeze",131
10,2017-03-22,"groin_squeeze",119
10,2017-03-23,"groin_squeeze",204
10,2017-03-24,"groin_squeeze",270
10,2017-03-25,"groin_squeeze",252
10,2017-03-26,"groin_squeeze",181
10,2017-03-27,"groin_squeeze",126
10,2017-03-28,"groin_squeeze",228
10,2017-03-29,"groin_squeeze",210
10,2017-03-30,"groin_squeeze",185
10,2017-03-31,"groin_squeeze",81
10,2017-04-01,"groin_squeeze",90
10,2017-04-02,"groin_squeeze",201
10,2017-04-03,"groin_squeeze",230
10,2017-04-04,"groin_squeeze",132
10,2017-04-05,"groin_squeeze",217
10,2017-04-06,"groin_squeeze",185
10,2017-04-07,"groin_squeeze",210
10,2017-04-08,"groin_squeeze",217
10,2017-04-09,"groin_squeeze",208
10,2017-04-10,"groin_squeeze",175
10,2017-04-11,"groin_squeeze",196
10,2017-04-12,"groin_squeeze",213
10,2017-04-13,"groin_squeeze",188
10,2017-04-14,"groin_squeeze",179
10,2017-04-15,"groin_squeeze",216
10,2017-04-16,"groin_squeeze",252
10,2017-04-17,"groin_squeeze",224
10,2017-04-18,"groin_squeeze",169
10,2017-04-19,"groin_squeeze",190
10,2017-04-20,"groin_squeeze",191
10,2017-04-21,"groin_squeeze",164
10,2017-04-22,"groin_squeeze",213
10,2017-04-23,"groin_squeeze",225
10,2017-04-24,"groin_squeeze",187
10,2017-04-25,"groin_squeeze",205
10,2017-04-26,"groin_squeeze",222
10,2017-04-27,"groin_squeeze",150
10,2017-04-28,"groin_squeeze",190
10,2017-04-29,"groin_squeeze",218
10,2017-04-30,"groin_squeeze",189
10,2017-05-01,"groin_squeeze",75
10,2017-05-02,"groin_squeeze",209
10,2017-05-03,"groin_squeeze",246
10,2017-05-04,"groin_squeeze",141
10,2017-05-05,"groin_squeeze",233
10,2017-05-06,"groin_squeeze",180
10,2017-05-07,"groin_squeeze",103
10,2017-05-08,"groin_squeeze",262
10,2017-05-09,"groin_squeeze",189
10,2017-05-10,"groin_squeeze",160
10,2017-05-11,"groin_squeeze",211
10,2017-05-12,"groin_squeeze",172
10,2017-05-13,"groin_squeeze",193
10,2017-05-14,"groin_squeeze",215
10,2017-05-15,"groin_squeeze",212
10,2017-05-16,"groin_squeeze",310
10,2017-05-17,"groin_squeeze",180
10,2017-05-18,"groin_squeeze",244
10,2017-05-19,"groin_squeeze",151
10,2017-05-20,"groin_squeeze",232
10,2017-05-21,"groin_squeeze",197
10,2017-05-22,"groin_squeeze",168
10,2017-05-23,"groin_squeeze",270
10,2017-05-24,"groin_squeeze",156
10,2017-05-25,"groin_squeeze",227
10,2017-05-26,"groin_squeeze",216
10,2017-05-27,"groin_squeeze",158
10,2017-05-28,"groin_squeeze",150
10,2017-05-29,"groin_squeeze",179
10,2017-05-30,"groin_squeeze",267
10,2017-05-31,"groin_squeeze",289
10,2017-06-01,"groin_squeeze",181
10,2017-06-02,"groin_squeeze",155
10,2017-06-03,"groin_squeeze",202
10,2017-06-04,"groin_squeeze",231
10,2017-06-05,"groin_squeeze",190
10,2017-06-06,"groin_squeeze",183
10,2017-06-07,"groin_squeeze",263
10,2017-06-08,"groin_squeeze",223
10,2017-06-09,"groin_squeeze",253
10,2017-06-10,"groin_squeeze",183
10,2017-06-11,"groin_squeeze",206
10,2017-06-12,"groin_squeeze",151
10,2017-06-13,"groin_squeeze",146
10,2017-06-14,"groin_squeeze",248
10,2017-06-15,"groin_squeeze",276
10,2017-06-16,"groin_squeeze",230
10,2017-06-17,"groin_squeeze",146
10,2017-06-18,"groin_squeeze",215
10,2017-06-19,"groin_squeeze",225
10,2017-06-20,"groin_squeeze",208
10,2017-06-21,"groin_squeeze",206
10,2017-06-22,"groin_squeeze",262
10,2017-06-23,"groin_squeeze",165
10,2017-06-24,"groin_squeeze",219
10,2017-06-25,"groin_squeeze",276
10,2017-06-26,"groin_squeeze",212
10,2017-06-27,"groin_squeeze",102
10,2017-06-28,"groin_squeeze",160
10,2017-06-29,"groin_squeeze",175
10,2017-06-30,"groin_squeeze",218
10,2017-07-01,"groin_squeeze",198
10,2017-07-02,"groin_squeeze",204
10,2017-07-03,"groin_squeeze",243
10,2017-07-04,"groin_squeeze",144
10,2017-07-05,"groin_squeeze",248
10,2017-07-06,"groin_squeeze",191
10,2017-07-07,"groin_squeeze",225
10,2017-07-08,"groin_squeeze",160
10,2017-07-09,"groin_squeeze",230
10,2017-07-10,"groin_squeeze",204
10,2017-07-11,"groin_squeeze",301
10,2017-07-12,"groin_squeeze",237
10,2017-07-13,"groin_squeeze",213
10,2017-07-14,"groin_squeeze",262
10,2017-07-15,"groin_squeeze",217
10,2017-07-16,"groin_squeeze",220
10,2017-07-17,"groin_squeeze",208
10,2017-07-18,"groin_squeeze",168
10,2017-07-19,"groin_squeeze",225
10,2017-07-20,"groin_squeeze",213
10,2017-07-21,"groin_squeeze",243
10,2017-07-22,"groin_squeeze",255
10,2017-07-23,"groin_squeeze",241
10,2017-07-24,"groin_squeeze",259
10,2017-07-25,"groin_squeeze",205
10,2017-07-26,"groin_squeeze",223
10,2017-07-27,"groin_squeeze",183
10,2017-07-28,"groin_squeeze",255
10,2017-07-29,"groin_squeeze",182
10,2017-07-30,"groin_squeeze",232
10,2017-07-31,"groin_squeeze",216
10,2017-08-01,"groin_squeeze",208
10,2017-08-02,"groin_squeeze",119
10,2017-08-03,"groin_squeeze",186
10,2017-08-04,"groin_squeeze",211
10,2017-08-05,"groin_squeeze",154
10,2017-08-06,"groin_squeeze",194
10,2017-08-07,"groin_squeeze",187
10,2017-08-08,"groin_squeeze",176
10,2017-08-09,"groin_squeeze",258
10,2017-08-10,"groin_squeeze",252
10,2017-08-11,"groin_squeeze",234
10,2017-08-12,"groin_squeeze",196
10,2017-08-13,"groin_squeeze",201
10,2017-08-14,"groin_squeeze",171
10,2017-08-15,"groin_squeeze",274
10,2017-08-16,"groin_squeeze",271
10,2017-08-17,"groin_squeeze",189
10,2017-08-18,"groin_squeeze",156
10,2017-08-19,"groin_squeeze",243
10,2017-08-20,"groin_squeeze",226
10,2017-08-21,"groin_squeeze",252
10,2017-08-22,"groin_squeeze",179
10,2017-08-23,"groin_squeeze",174
10,2017-08-24,"groin_squeeze",228
10,2017-08-25,"groin_squeeze",189
10,2017-08-26,"groin_squeeze",220
10,2017-08-27,"groin_squeeze",146
10,2017-08-28,"groin_squeeze",183
10,2017-08-29,"groin_squeeze",290
10,2017-08-30,"groin_squeeze",255
10,2017-08-31,"groin_squeeze",225
10,2017-09-01,"groin_squeeze",189
10,2017-09-02,"groin_squeeze",167
10,2017-09-03,"groin_squeeze",219
10,2017-09-04,"groin_squeeze",249
10,2017-09-05,"groin_squeeze",130
10,2017-09-06,"groin_squeeze",129
10,2017-09-07,"groin_squeeze",162
10,2017-09-08,"groin_squeeze",162
10,2017-09-09,"groin_squeeze",142
10,2017-09-10,"groin_squeeze",132
10,2017-09-11,"groin_squeeze",304
10,2017-09-12,"groin_squeeze",170
10,2017-09-13,"groin_squeeze",130
10,2017-09-14,"groin_squeeze",199
10,2017-09-15,"groin_squeeze",261
10,2017-09-16,"groin_squeeze",178
10,2017-09-17,"groin_squeeze",226
10,2017-09-18,"groin_squeeze",249
10,2017-09-19,"groin_squeeze",169
10,2017-09-20,"groin_squeeze",83
10,2017-09-21,"groin_squeeze",199
10,2017-09-22,"groin_squeeze",303
10,2017-09-23,"groin_squeeze",164
10,2017-09-24,"groin_squeeze",160
10,2017-09-25,"groin_squeeze",250
10,2017-09-26,"groin_squeeze",154
10,2017-09-27,"groin_squeeze",227
10,2017-09-28,"groin_squeeze",223
10,2017-09-29,"groin_squeeze",179
10,2017-09-30,"groin_squeeze",133
10,2017-10-01,"groin_squeeze",281
10,2017-10-02,"groin_squeeze",297
10,2017-10-03,"groin_squeeze",325
10,2017-10-04,"groin_squeeze",220
10,2017-10-05,"groin_squeeze",171
10,2017-10-06,"groin_squeeze",195
